"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"sec","N","mm","mm"
"5,12","426,634","5,114367","2,325"
"5,13","426,9191","5,124267","2,333"
"5,14","427,2068","5,134233","2,342"
"5,15","427,4901","5,144167","2,347"
"5,16","427,7701","5,154233","2,344"
"5,17","428,0519","5,1643","2,353"
"5,18","428,3374","5,174334","2,36"
"5,19","428,6275","5,184367","2,366"
"5,2","428,92","5,194367","2,367"
"5,21","429,2062","5,204333","2,374"
"5,22","429,4791","5,214334","2,383"
"5,23","429,7403","5,224167","2,388"
"5,24","429,9949","5,2342","2,384"
"5,25","430,2459","5,2443","2,392"
"5,26","430,5002","5,254333","2,399"
"5,27","430,7637","5,2643","2,404"
"5,28","431,0325","5,274333","2,409"
"5,29","431,3016","5,2843","2,412"
"5,3","431,5756","5,294267","2,419"
"5,31","431,8563","5,304234","2,425"
"5,32","432,1329","5,314233","2,43"
"5,33","432,3969","5,324267","2,425"
"5,34","432,6542","5,334333","2,434"
"5,35","432,9138","5,344367","2,444"
"5,36","433,1765","5,354333","2,453"
"5,37","433,4388","5,3643","2,453"
"5,38","433,6961","5,374267","2,455"
"5,39","433,9487","5,384233","2,465"
"5,4","434,2027","5,3942","2,474"
"5,41","434,4611","5,404233","2,482"
"5,42","434,7188","5,414333","2,477"
"5,43","434,9709","5,424367","2,485"
"5,44","435,2195","5,434367","2,489"
"5,45","435,4693","5,444367","2,496"
"5,46","435,7225","5,4543","2,504"
"5,47","435,9752","5,4643","2,503"
"5,48","436,2183","5,4742","2,507"
"5,49","436,446","5,4842","2,516"
"5,5","436,666","5,494267","2,523"
"5,51","436,8933","5,5043","2,526"
"5,52","437,1344","5,514333","2,526"
"5,53","437,3822","5,524333","2,535"
"5,54","437,6272","5,534333","2,544"
"5,55","437,8705","5,544267","2,55"
"5,56","438,121","5,554234","2,548"
"5,57","438,3764","5,564267","2,558"
"5,58","438,6253","5,574267","2,566"
"5,59","438,8585","5,584367","2,574"
"5,6","439,0777","5,594333","2,572"
"5,61","439,2907","5,604333","2,578"
"5,62","439,5114","5,6143","2,586"
"5,63","439,7443","5,6242","2,595"
"5,64","439,9773","5,634233","2,593"
"5,65","440,1948","5,644233","2,597"
"5,66","440,4","5,654267","2,606"
"5,67","440,6099","5,664333","2,612"
"5,68","440,8383","5,674334","2,609"
"5,69","441,0809","5,684367","2,617"
"5,7","441,3212","5,694334","2,626"
"5,71","441,5474","5,704333","2,632"
"5,72","441,7613","5,714267","2,631"
"5,73","441,9708","5,724167","2,638"
"5,74","442,1781","5,734233","2,647"
"5,75","442,3838","5,7443","2,655"
"5,76","442,5894","5,754333","2,652"
"5,77","442,8007","5,764333","2,659"
"5,78","443,0246","5,774367","2,668"
"5,79","443,2656","5,784333","2,673"
"5,8","443,5171","5,794233","2,674"
"5,81","443,7648","5,804267","2,678"
"5,82","443,9995","5,814267","2,687"
"5,83","444,2188","5,824333","2,688"
"5,84","444,4256","5,834333","2,695"
"5,85","444,6236","5,844367","2,702"
"5,86","444,8171","5,854367","2,708"
"5,87","445,0084","5,864334","2,709"
"5,88","445,2014","5,874267","2,713"
"5,89","445,3991","5,884233","2,719"
"5,9","445,6029","5,8942","2,728"
"5,91","445,8109","5,904267","2,731"
"5,92","446,0219","5,9143","2,734"
"5,93","446,2339","5,924334","2,742"
"5,94","446,4415","5,934333","2,749"
"5,95","446,6422","5,944367","2,754"
"5,96","446,8416","5,9543","2,756"
"5,97","447,0433","5,964267","2,761"
"5,98","447,2396","5,9742","2,769"
"5,99","447,4276","5,984233","2,773"
"6","447,6155","5,994333","2,774"
"6,01","447,8105","6,004333","2,782"
"6,02","448,0117","6,0143","2,79"
"6,03","448,2158","6,024333","2,798"
"6,04","448,4172","6,034267","2,798"
