"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"sec","N","mm","mm"
"5,32","298,1416","2,2167","0,8430001"
"5,33","298,5013","2,220867","0,8430001"
"5,34","298,8566","2,225067","0,85"
"5,35","299,2086","2,2292","0,853"
"5,36","299,5588","2,2334","0,853"
"5,37","299,9074","2,2376","0,86"
"5,38","300,2539","2,241767","0,863"
"5,39","300,5992","2,245867","0,859"
"5,4","300,9445","2,250033","0,862"
"5,41","301,2913","2,2542","0,863"
"5,42","301,6376","2,258333","0,863"
"5,43","301,9827","2,262467","0,8710001"
"5,44","302,3265","2,266667","0,873"
"5,45","302,6689","2,2708","0,873"
"5,46","303,0068","2,274933","0,8750001"
"5,47","303,3438","2,279133","0,877"
"5,48","303,6855","2,2833","0,872"
"5,49","304,0325","2,287467","0,873"
"5,5","304,3815","2,291667","0,881"
"5,51","304,7298","2,295867","0,882"
"5,52","305,0772","2,300033","0,883"
"5,53","305,426","2,304167","0,892"
"5,54","305,7772","2,3084","0,8930001"
"5,55","306,1296","2,312533","0,8930001"
"5,56","306,4806","2,3167","0,8940001"
"5,57","306,8314","2,320867","0,8930001"
"5,58","307,1837","2,325067","0,8930001"
"5,59","307,5388","2,3292","0,899"
"5,6","307,8961","2,333367","0,9030001"
"5,61","308,2555","2,337533","0,9030001"
"5,62","308,6144","2,341667","0,909"
"5,63","308,9701","2,345833","0,9080001"
"5,64","309,3219","2,35","0,9030001"
"5,65","309,67","2,354167","0,91"
"5,66","310,013","2,3583","0,913"
"5,67","310,3512","2,362467","0,913"
"5,68","310,6852","2,366633","0,918"
"5,69","311,017","2,370833","0,923"
"5,7","311,3489","2,375","0,923"
"5,71","311,6844","2,379233","0,9210001"
"5,72","312,0233","2,383367","0,9210001"
"5,73","312,3632","2,387533","0,923"
"5,74","312,7022","2,391733","0,923"
"5,75","313,0406","2,395867","0,928"
"5,76","313,3777","2,400033","0,934"
"5,77","313,7128","2,4042","0,934"
"5,78","314,0445","2,408367","0,937"
"5,79","314,3719","2,412533","0,943"
"5,8","314,697","2,4167","0,938"
"5,81","315,0223","2,420867","0,934"
"5,82","315,3486","2,424967","0,943"
"5,83","315,6759","2,429133","0,9440001"
"5,84","316,0027","2,433333","0,9440001"
"5,85","316,3287","2,4375","0,95"
"5,86","316,6548","2,4416","0,9540001"
"5,87","316,9829","2,445833","0,9540001"
"5,88","317,3124","2,45","0,9580001"
"5,89","317,6413","2,454167","0,9540001"
"5,9","317,9693","2,458367","0,9540001"
"5,91","318,2986","2,462533","0,9590001"
"5,92","318,6285","2,4667","0,964"
"5,93","318,9565","2,470867","0,964"
"5,94","319,2832","2,475067","0,964"
"5,95","319,6098","2,4792","0,973"
"5,96","319,9345","2,483367","0,965"
"5,97","320,255","2,487567","0,964"
"5,98","320,57","2,491733","0,964"
"5,99","320,881","2,495833","0,9720001"
"6","321,1908","2,5","0,974"
"6,01","321,5","2,5042","0,974"
"6,02","321,8068","2,508333","0,975"
"6,03","322,1094","2,5125","0,983"
"6,04","322,4115","2,5167","0,98"
"6,05","322,7191","2,5208","0,974"
"6,06","323,0354","2,524933","0,9820001"
"6,07","323,3585","2,529133","0,984"
"6,08","323,6828","2,533333","0,984"
"6,09","324,0051","2,5375","0,987"
"6,1","324,3268","2,541667","0,993"
